id,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,gross,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
131,122,67,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,25,2,0
132,106,69,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,40,1,0
133,191,67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,6,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,10,0,0
134,112,70,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,38,1,0
136,126,65,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,9,17,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,12,61,3,0
138,107,70,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,13,0,0
139,130,78,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,2,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,23,1,0
140,112,76,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,6,15,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,30,2,0
141,84,57,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,12,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,7,0,0
142,127,60,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,10,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,29,1,0
143,114,74,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2,15,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10,65,6,1
144,113,71,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,17,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,4,21,1,0
145,112,72,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,8,23,0,0
146,94,72,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,5,13,0,0
147,90,64,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,8,46,2,0
148,98,66,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,37,2,0
150,117,51,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,11,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,9,0,0
151,129,68,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,16,48,4,0
152,104,68,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,7,38,2,0
153,115,67,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,11,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,12,0,0
154,106,71,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,30,0,0
155,110,70,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,37,0,1
157,105,66,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,11,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,63,3,0
158,110,64,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,8,10,0,0
159,83,70,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,8,31,1,0
161,125,72,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,16,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,30,2,0
163,98,63,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,10,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,68,4,0
164,136,68,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,12,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,31,1,0
165,119,66,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,13,50,2,1
166,159,75,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,12,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,5,35,0,0
167,125,71,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,3,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,33,1,0
168,140,66,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,12,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,36,2,0
180,110,65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,3,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,12,51,4,0
181,131,68,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,19,1,0
182,101,56,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,3,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,28,0,0
183,150,74,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,9,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,9,56,1,0
184,110,71,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,10,16,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,36,3,0
185,108,70,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,7,48,1,0
186,99,59,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,11,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,20,0,0
187,108,62,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,12,0,0
188,113,76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,55,0,1
189,98,83,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,10,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,4,20,1,0
190,98,69,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,10,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,5,18,2,0
191,135,83,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,6,17,0,0
194,120,77,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,8,6,40,2,0
196,133,75,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,2,15,0,0
197,124,73,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,12,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,17,0,0
198,132,73,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,11,45,2,0
200,111,72,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,10,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,22,0,0
202,155,59,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,5,6,0,0
204,136,72,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,11,56,4,0
205,122,71,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,5,74,7,0
208,133,77,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,7,18,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,5,27,1,0
209,112,79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,6,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,48,2,0
211,141,77,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6,18,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,9,24,1,0
212,129,77,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,16,39,5,1
213,112,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,9,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,10,46,2,0
215,136,81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5,24,1,0
216,149,52,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,6,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,9,2,0
218,129,68,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,30,1,0
223,106,84,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,19,1,0
224,136,78,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,5,18,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,7,20,1,0
225,118,70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,62,2,0
226,116,56,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5,18,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,52,2,0
232,115,59,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,4,28,1,0
243,98,61,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,43,2,0
295,154,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,17,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,7,41,1,0
296,161,57,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,1,12,40,1,0
310,90,45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,8,17,0,0
311,96,68,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,11,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,10,4,19,2,0
314,141,65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,1,10,0,0
330,166,56,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,9,24,1,0
336,98,62,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,4,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,27,1,0
354,83,44,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,5,16,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,14,0,0
366,107,54,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,10,59,1,1
372,121,56,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,19,51,7,1
378,105,46,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,7,14,0,0
396,108,57,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,9,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,13,0,0
398,107,70,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,6,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,40,2,0
400,98,61,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,5,26,0,0
408,91,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992,4,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,25,1,0
434,142,57,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,2,15,0,0
446,125,59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,8,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,1,0
467,124,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,5,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,2,7,17,2,0
493,99,61,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,11,35,2,0
501,88,36,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,3,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,24,2,0
503,100,44,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,4,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,13,0,0
505,100,35,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,8,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,23,0,0
509,136,57,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,5,23,0,0
526,100,53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,5,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,18,0,0
558,89,40,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,9,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,6,0,0
568,106,57,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,24,1,0
584,145,47,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,6,24,3,0
596,104,61,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,6,17,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,9,24,1,0
597,98,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,25,0,0
619,100,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,5,15,4,0
636,109,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,1,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,2,27,2,0
639,95,56,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,3,17,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,14,0,0
641,128,29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,8,36,5,0
645,120,49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,3,34,4,0
656,97,53,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1981,3,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,16,2,0
669,98,63,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,4,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,11,0,0
675,130,66,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,10,2,9,0,0
703,116,49,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,10,62,2,0
707,84,36,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1983,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,21,2,0
729,95,45,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,9,23,2,0
736,111,57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1991,11,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,6,16,0,0
752,110,56,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,6,17,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,10,34,3,0
759,145,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,4,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,8,23,4,0
767,88,51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,39,2,0
768,107,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,9,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,29,1,1
769,101,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,33,1,0
773,152,42,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,14,21,5,0
775,99,63,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,11,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,3,9,0,0
780,98,57,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,9,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,8,33,4,0
794,117,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,10,2,8,0,0
810,132,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,12,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,8,27,1,0
817,86,41,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,12,0,0
819,102,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,10,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,19,1,0
834,170,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1974,11,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,7,51,2,0
840,90,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,8,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,28,0,0
843,149,66,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,9,58,2,2
854,150,17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,13,37,3,0
866,96,52,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1982,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,37,3,1
867,90,75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,4,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,10,3,29,0,0
871,96,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,5,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,25,1,0
872,73,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,1,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,1,13,55,1,1
873,98,63,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,9,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,29,0,0
878,102,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1991,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,31,3,0
