gross,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
11,85,65,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,3,7,0,0
12,103,79,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,10,10,23,0,1
10,90,51,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,23,3,0
17,101,61,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14,46,2,1
17,97,53,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2000,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,57,2,0
14,89,71,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,33,0,0
16,130,63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,35,2,0
17,115,60,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988,12,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,28,4,0
12,132,83,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,9,22,0,0
8,77,45,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,9,26,4,0
14,140,73,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,7,10,65,3,0
13,108,67,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,9,27,0,0
14,96,47,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,42,1,0
17,107,70,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,39,1,0
8,104,61,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2010,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,18,40,3,0
12,98,51,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,20,0,0
12,113,68,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,14,0,0
12,116,63,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,5,41,1,0
16,98,62,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1995,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,27,2,0
15,96,62,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,10,0,0
15,98,76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2008,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,13,60,3,1
11,115,71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,13,23,1,0
14,116,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1988,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,22,1,0
14,114,79,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,5,62,2,0
16,96,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,30,1,0
13,163,84,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,10,61,1,1
12,111,62,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,27,0,0
12,120,74,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,62,4,0
16,107,62,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,8,39,1,0
17,89,55,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2001,11,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,33,1,0
16,95,52,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,10,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,25,0,0
8,91,61,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,9,0,0
15,110,68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,16,0,0
12,109,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,9,45,2,0
9,89,62,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,5,20,0,0
16,142,66,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,11,0,0
13,108,58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,58,2,0
16,99,57,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,22,0,0
14,98,70,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,23,1,0
11,95,60,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2008,4,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,0
12,110,65,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,13,2,0
14,89,73,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,15,1,0
16,128,69,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,9,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,32,2,0
15,97,74,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,34,3,1
14,111,67,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,12,37,2,1
16,109,64,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,21,2,0
10,108,53,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,15,1,0
16,121,75,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,16,0,0
8,103,62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,40,2,0
12,108,65,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,59,3,1
13,107,65,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2005,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,6,61,3,0
15,102,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,14,0,0
17,127,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1984,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,10,1,0
15,106,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,9,9,22,0,0
16,106,58,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,11,24,3,0
10,101,81,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1967,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,1,21,0,0
13,115,64,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,10,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,12,37,4,0
17,107,64,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1993,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,13,0,0
8,108,72,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,45,2,0
17,101,62,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2008,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,24,2,0
14,122,67,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,41,2,0
10,93,75,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,10,6,21,1,0
14,103,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,28,1,0
12,110,66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,20,0,0
17,97,52,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,46,2,1
15,110,71,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,36,2,0
15,99,64,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1971,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,1,7,17,0,0
12,94,68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,4,23,2,0
16,116,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,20,0,0
12,109,61,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,43,2,0
16,97,66,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,16,1,0
8,90,56,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,10,0,0
9,91,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,38,1,0
15,114,63,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,19,32,2,0
17,125,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,8,26,0,0
17,122,68,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,9,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,56,3,0
17,84,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,17,0,0
16,117,62,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,22,4,0
17,110,61,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,20,1,0
10,105,57,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,43,5,0
16,106,61,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,10,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,31,3,0
15,121,72,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,9,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,45,3,0
15,98,59,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2007,11,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,17,0,0
12,101,73,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,26,0,0
15,107,61,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,11,45,0,1
11,129,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,7,36,0,0
15,130,72,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1964,7,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,8,50,0,0
16,104,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,7,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11,21,0,0
14,102,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,32,1,0
11,88,63,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,19,1,0
13,104,66,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,34,1,0
16,102,63,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,11,40,3,0
17,105,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,21,0,0
16,102,64,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,32,0,0
16,96,66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,15,1,0
16,109,57,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,35,4,0
14,137,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,5,1,14,0,0
17,127,65,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,35,0,0
17,138,75,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,11,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,26,2,0
18,116,63,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,6,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,27,1,0
17,115,57,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,5,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,8,11,0,0
15,147,73,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,5,23,1,0
12,107,61,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,32,3,0
8,110,74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,3,25,1,0
14,96,71,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,10,5,33,1,0
17,155,66,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,11,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11,75,2,0
11,126,71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,3,16,0,0
14,97,59,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,17,50,0,0
10,106,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,7,10,2,0
14,104,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,4,37,4,0
17,107,49,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,28,0,0
16,84,65,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,13,0,0
15,111,67,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,21,0,2
10,95,64,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,7,14,0,0
14,111,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,16,0,0
14,130,64,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,21,42,5,0
13,106,69,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2000,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,75,2,0
16,134,75,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,5,16,1,0
15,99,71,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,3,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,22,53,2,0
13,102,81,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,10,10,37,0,0
10,104,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,19,43,1,1
13,100,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,26,1,0
14,155,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,50,3,1
17,115,65,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,32,2,0
10,127,65,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,48,2,0
16,123,72,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,22,2,0
15,106,64,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005,5,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10,6,20,0,0
12,109,68,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,13,0,0
16,113,71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1989,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,16,1,0
17,98,60,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1998,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,31,4,0
17,115,63,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,4,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,11,33,2,0
